CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C1_Notes,C2_Workplace closing,C2_Flag,C2_Notes,C3_Cancel public events,C3_Flag,C3_Notes,C4_Restrictions on gatherings,C4_Flag,C4_Notes,C5_Close public transport,C5_Flag,C5_Notes,C6_Stay at home requirements,C6_Flag,C6_Notes,C7_Restrictions on internal movement,C7_Flag,C7_Notes,C8_International travel controls,C8_Notes,E1_Income support,E1_Flag,E1_Notes,E2_Debt/contract relief,E2_Notes,E3_Fiscal measures,E3_Notes,E4_International support,E4_Notes,H1_Public information campaigns,H1_Flag,H1_Notes,H2_Testing policy,H2_Notes,H3_Contact tracing,H3_Notes,H4_Emergency investment in healthcare,H4_Notes,H5_Investment in vaccines,H5_Notes,H6_Facial Coverings,H6_Flag,H6_Notes,H7_Vaccination policy,H7_Flag,H7_Notes,H8_Protection of elderly people,H8_Flag,H8_Notes,M1_Wildcard,M1_Notes,V1_Vaccine Prioritisation (summary),V1_Notes,V2A_Vaccine Availability (summary),V2_Notes,V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V3_Notes,V4_Mandatory Vaccination (summary),V4_Notes,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
China,CHN,Guizhou,CHN_GZ,STATE_TOTAL,20210111,1.00,1,,1.00,1,,2.00,1,,4.00,1,,0.00,,,0.00,,,1.00,1,,3.00,,0.00,,,1.00,,0.00,,0.00,,2.00,1,,3.00,,2.00,,0.00,,0.00,,2.00,1,,1.00,1,,2.00,1,,,,1,,1,,,,0,0,2,2,5,,0,,147,2,54.63,54.63,63.10,63.10,54.90,54.90,59.17,59.17,25.00,25.00
China,CHN,Guizhou,CHN_GZ,STATE_TOTAL,20210112,1.00,1,,1.00,1,,2.00,1,,4.00,1,,0.00,,,0.00,,,1.00,1,,3.00,,0.00,,,1.00,,0.00,,0.00,,2.00,1,,3.00,,2.00,,0.00,,0.00,,2.00,1,,1.00,1,,2.00,1,,,,1,,1,,,,0,0,2,2,5,,0,,147,2,54.63,54.63,63.10,63.10,54.90,54.90,59.17,59.17,25.00,25.00
China,CHN,Guizhou,CHN_GZ,STATE_TOTAL,20210113,1.00,1,,1.00,1,,2.00,1,,4.00,1,,0.00,,,0.00,,,1.00,1,,3.00,,0.00,,,1.00,,0.00,,0.00,,2.00,1,,3.00,,2.00,,0.00,,0.00,,2.00,1,,1.00,1,,2.00,1,,,,1,,1,,,,0,0,2,2,5,,0,,147,2,54.63,54.63,63.10,63.10,54.90,54.90,59.17,59.17,25.00,25.00
China,CHN,Guizhou,CHN_GZ,STATE_TOTAL,20210114,1.00,1,,1.00,1,,2.00,1,,4.00,1,,0.00,,,0.00,,,1.00,1,,3.00,,0.00,,,1.00,,0.00,,0.00,,2.00,1,,3.00,,2.00,,0.00,,0.00,,2.00,1,,1.00,1,,2.00,1,,,,1,,1,,,,0,0,2,2,5,,0,,147,2,54.63,54.63,63.10,63.10,54.90,54.90,59.17,59.17,25.00,25.00
China,CHN,Guizhou,CHN_GZ,STATE_TOTAL,20210115,1.00,1,,1.00,1,,2.00,1,,4.00,1,,0.00,,,0.00,,,1.00,1,,3.00,,0.00,,,1.00,,0.00,,0.00,,2.00,1,,3.00,,2.00,,0.00,,0.00,,2.00,1,,1.00,1,,2.00,1,,,,1,,1,,,,0,0,2,2,5,,0,,147,2,54.63,54.63,63.10,63.10,54.90,54.90,59.17,59.17,25.00,25.00
China,CHN,Guizhou,CHN_GZ,STATE_TOTAL,20210116,1.00,1,,1.00,1,,2.00,1,,4.00,1,,0.00,,,0.00,,,1.00,1,,3.00,,0.00,,,1.00,,0.00,,0.00,,2.00,1,,3.00,,2.00,,0.00,,0.00,,2.00,1,,1.00,1,,2.00,1,,,,1,,1,,,,0,0,2,2,5,,0,,147,2,54.63,54.63,63.10,63.10,54.90,54.90,59.17,59.17,25.00,25.00
China,CHN,Guizhou,CHN_GZ,STATE_TOTAL,20210117,1.00,1,,1.00,1,,2.00,1,,4.00,1,,0.00,,,0.00,,,1.00,1,,3.00,,0.00,,,1.00,,0.00,,0.00,,2.00,1,,3.00,,2.00,,0.00,,0.00,,2.00,1,,1.00,1,,2.00,1,,,,1,,1,,,,0,0,2,2,5,,0,,147,2,54.63,54.63,63.10,63.10,54.90,54.90,59.17,59.17,25.00,25.00
China,CHN,Guizhou,CHN_GZ,STATE_TOTAL,20210118,1.00,1,,1.00,1,,2.00,1,,4.00,1,,0.00,,,0.00,,,1.00,1,,3.00,,0.00,,,1.00,,0.00,,0.00,,2.00,1,,3.00,,2.00,,0.00,,0.00,,2.00,1,,1.00,1,,2.00,1,,,,1,,1,,,,0,0,2,2,5,,0,,147,2,54.63,54.63,63.10,63.10,54.90,54.90,59.17,59.17,25.00,25.00
China,CHN,Guizhou,CHN_GZ,STATE_TOTAL,20210119,1.00,1,,1.00,1,,2.00,1,,4.00,1,"On Jan 19, 2021, Guizhou Government announced a local notice, recommending family private gatherings limited to less than 10 people as well.     Ps: The web page of the government website cannot be archived, so another page is noted.    https://archive.fo/zTAI0  http://www.zunyi.gov.cn/ztzl/rdzt/zyzzccdxyqfkz/fkdt/202101/t20210120_66206076.html  (government page)    https://archive.vn/lGHAN  ",0.00,,,0.00,,,1.00,1,,3.00,,0.00,,,1.00,,0.00,,0.00,,2.00,1,,3.00,,2.00,,0.00,,0.00,,2.00,1,,1.00,1,,2.00,1,,,,1,,1,,,,0,0,2,2,5,,0,,147,2,54.63,54.63,63.10,63.10,54.90,54.90,59.17,59.17,25.00,25.00
China,CHN,Guizhou,CHN_GZ,STATE_TOTAL,20210120,1.00,1,,1.00,1,,2.00,1,,4.00,1,,0.00,,,0.00,,,1.00,1,,3.00,,0.00,,,1.00,,0.00,,0.00,,2.00,1,,3.00,,2.00,,0.00,,0.00,,2.00,1,,1.00,1,,2.00,1,,,,1,,1,,,,0,0,2,2,5,,0,,147,2,54.63,54.63,63.10,63.10,54.90,54.90,59.17,59.17,25.00,25.00
China,CHN,Guizhou,CHN_GZ,STATE_TOTAL,20210121,1.00,1,,1.00,1,,2.00,1,,4.00,1,,0.00,,,0.00,,,1.00,1,,3.00,,0.00,,,1.00,,0.00,,0.00,,2.00,1,,3.00,,2.00,,0.00,,0.00,,2.00,1,,1.00,1,,2.00,1,,,,1,,1,,,,0,0,2,2,5,,0,,147,2,54.63,54.63,63.10,63.10,54.90,54.90,59.17,59.17,25.00,25.00
China,CHN,Guizhou,CHN_GZ,STATE_TOTAL,20210122,1.00,1,,1.00,1,,2.00,1,,4.00,1,,0.00,,,0.00,,,1.00,1,,3.00,,0.00,,,1.00,,0.00,,0.00,,2.00,1,,3.00,,2.00,,0.00,,0.00,,2.00,1,,1.00,1,,2.00,1,,,,1,,1,,,,0,0,2,2,5,,0,,147,2,54.63,54.63,63.10,63.10,54.90,54.90,59.17,59.17,25.00,25.00
China,CHN,Guizhou,CHN_GZ,STATE_TOTAL,20210123,1.00,1,,1.00,1,,2.00,1,,4.00,1,,0.00,,,0.00,,,1.00,1,,3.00,,0.00,,,1.00,,0.00,,0.00,,2.00,1,,3.00,,2.00,,0.00,,0.00,,2.00,1,,1.00,1,,2.00,1,,,,1,,1,,,,0,0,2,2,5,,0,,147,2,54.63,54.63,63.10,63.10,54.90,54.90,59.17,59.17,25.00,25.00
China,CHN,Guizhou,CHN_GZ,STATE_TOTAL,20210124,1.00,1,,1.00,1,,2.00,1,,4.00,1,,0.00,,,0.00,,,1.00,1,,3.00,,0.00,,,1.00,,0.00,,0.00,,2.00,1,,3.00,,2.00,,0.00,,0.00,,2.00,1,,1.00,1,,2.00,1,,,,1,,1,,,,0,0,2,2,5,,0,,147,2,54.63,54.63,63.10,63.10,54.90,54.90,59.17,59.17,25.00,25.00
China,CHN,Guizhou,CHN_GZ,STATE_TOTAL,20210125,1.00,1,,1.00,1,,2.00,1,,4.00,1,,0.00,,,0.00,,,1.00,1,,3.00,,0.00,,,1.00,,0.00,,0.00,,2.00,1,,3.00,,2.00,,51275988.00,"Guizhou Department of Finance published ""Guizhou Government Report on Budget Implementation in 2020 and Draft on Budget in 2021."" According to the report, the government spent 51275988 in 2021 to support fever clinics in public hospitals and to increase the ability of medical institutions to do testing and vaccination throughout 2020. The purpose of those investments is to prevent a second wave of the pandemic in the second half of the year.     http://www.guizhou.gov.cn/ztzl/gzsczzjxxgkzl_1794/gzssbjczysjsgjf/202102/t20210210_66742530.html   pdf archive available upon request",0.00,,2.00,1,,1.00,1,,2.00,1,,,,1,,1,,,,0,0,2,2,5,,0,,147,2,54.63,54.63,63.10,63.10,54.90,54.90,59.17,59.17,25.00,25.00
