CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C1_Notes,C2_Workplace closing,C2_Flag,C2_Notes,C3_Cancel public events,C3_Flag,C3_Notes,C4_Restrictions on gatherings,C4_Flag,C4_Notes,C5_Close public transport,C5_Flag,C5_Notes,C6_Stay at home requirements,C6_Flag,C6_Notes,C7_Restrictions on internal movement,C7_Flag,C7_Notes,C8_International travel controls,C8_Notes,E1_Income support,E1_Flag,E1_Notes,E2_Debt/contract relief,E2_Notes,E3_Fiscal measures,E3_Notes,E4_International support,E4_Notes,H1_Public information campaigns,H1_Flag,H1_Notes,H2_Testing policy,H2_Notes,H3_Contact tracing,H3_Notes,H4_Emergency investment in healthcare,H4_Notes,H5_Investment in vaccines,H5_Notes,H6_Facial Coverings,H6_Flag,H6_Notes,H7_Vaccination policy,H7_Flag,H7_Notes,H8_Protection of elderly people,H8_Flag,H8_Notes,M1_Wildcard,M1_Notes,V1_Vaccine Prioritisation (summary),V1_Notes,V2A_Vaccine Availability (summary),V2_Notes,V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V3_Notes,V4_Mandatory Vaccination (summary),V4_Notes,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220818,1.00,1,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,1.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,1.00,,,,,,1.00,1,,5.00,,,1.00,1,,,,,,,,,,,,,,,,,,,,17.59,17.59,25.00,25.00,31.67,31.67,32.62,32.62,25.00,25.00
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220819,1.00,1,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,1.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,1.00,,,,,,1.00,1,,5.00,,,1.00,1,,,,,,,,,,,,,,,,,,,,17.59,17.59,25.00,25.00,31.67,31.67,32.62,32.62,25.00,25.00
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220820,1.00,1,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,1.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,1.00,,,,,,1.00,1,,5.00,,,1.00,1,,,,,,,,,,,,,,,,,,,,17.59,17.59,25.00,25.00,31.67,31.67,32.62,32.62,25.00,25.00
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220821,1.00,1,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,1.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,1.00,,,,,,1.00,1,,5.00,,,1.00,1,,,,,,,,,,,,,,,,,,,,17.59,17.59,25.00,25.00,31.67,31.67,32.62,32.62,25.00,25.00
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220822,1.00,1,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,1.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,1.00,,,,,,1.00,1,,5.00,,,1.00,1,,,,,,,,,,,,,,,,,,,,17.59,17.59,25.00,25.00,31.67,31.67,32.62,32.62,25.00,25.00
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220823,1.00,1,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,1.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,1.00,,,,,,1.00,1,,5.00,,,1.00,1,,,,,,,,,,,,,,,,,,,,17.59,17.59,25.00,25.00,31.67,31.67,32.62,32.62,25.00,25.00
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220824,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,1.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,1.00,,,,,,1.00,1,,5.00,,,1.00,1,,,,,,,,,,,,,,,,,,,,13.89,13.89,17.86,17.86,29.58,29.58,30.24,30.24,25.00,25.00
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220825,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,1.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,1.00,,,,,,1.00,1,,5.00,,,1.00,1,,,,,,,,,,,,,,,,,,,,13.89,13.89,17.86,17.86,29.58,29.58,30.24,30.24,25.00,25.00
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220826,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,1.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,1.00,,,,,,1.00,1,,5.00,,,1.00,1,,,,,,,,,,,,,,,,,,,,13.89,13.89,17.86,17.86,29.58,29.58,30.24,30.24,25.00,25.00
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220827,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,1.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,1.00,,,,,,1.00,1,,5.00,,,1.00,1,,,,,,,,,,,,,,,,,,,,13.89,13.89,17.86,17.86,29.58,29.58,30.24,30.24,25.00,25.00
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220828,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,1.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,1.00,,,,,,1.00,1,,5.00,,,1.00,1,,,,,,,,,,,,,,,,,,,,13.89,13.89,17.86,17.86,29.58,29.58,30.24,30.24,25.00,25.00
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220829,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,1.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,1.00,,,,,,1.00,1,,5.00,,,1.00,1,,,,,,,,,,,,,,,,,,,,13.89,13.89,17.86,17.86,29.58,29.58,30.24,30.24,25.00,25.00
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220830,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,1.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,1.00,,,,,,1.00,1,,5.00,,,1.00,1,,,,,,,,,,,,,,,,,,,,13.89,13.89,17.86,17.86,29.58,29.58,30.24,30.24,25.00,25.00
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220831,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,1.00,,0.00,,,1.00,,,,,,2.00,1,,3.00,,1.00,,,,,,1.00,1,,5.00,,,1.00,1,,,,,,,,,,,,,,,,,,,,13.89,13.89,17.86,17.86,29.58,29.58,30.24,30.24,25.00,25.00
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20220930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20221001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20221002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20221003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20221004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20221005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20221006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20221007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20221008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20221009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20221010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20221011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20221012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20221013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20221014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20221015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20221016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20221017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20221018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20221019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20221020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20221021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20221022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20221023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20221024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20221025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20221026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20221027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20221028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20221029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20221030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20221031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20221101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20221102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20221103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20221104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20221105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20221106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20221107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20221108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Bahia,BR_BA,STATE_TOTAL,20221109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Ceara,BR_CE,STATE_TOTAL,20200101,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,0.00,,,0.00,,0.00,,,,,,0.00,,,0.00,,,0.00,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brazil,BRA,Ceara,BR_CE,STATE_TOTAL,20200102,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,0.00,,,0.00,,0.00,,,,,,0.00,,,0.00,,,0.00,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brazil,BRA,Ceara,BR_CE,STATE_TOTAL,20200103,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,0.00,,,0.00,,0.00,,,,,,0.00,,,0.00,,,0.00,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brazil,BRA,Ceara,BR_CE,STATE_TOTAL,20200104,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,0.00,,,0.00,,0.00,,,,,,0.00,,,0.00,,,0.00,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brazil,BRA,Ceara,BR_CE,STATE_TOTAL,20200105,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,0.00,,,0.00,,0.00,,,,,,0.00,,,0.00,,,0.00,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brazil,BRA,Ceara,BR_CE,STATE_TOTAL,20200106,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,0.00,,,0.00,,0.00,,,,,,0.00,,,0.00,,,0.00,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brazil,BRA,Ceara,BR_CE,STATE_TOTAL,20200107,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,0.00,,,0.00,,0.00,,,,,,0.00,,,0.00,,,0.00,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brazil,BRA,Ceara,BR_CE,STATE_TOTAL,20200108,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,0.00,,,0.00,,0.00,,,,,,0.00,,,0.00,,,0.00,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brazil,BRA,Ceara,BR_CE,STATE_TOTAL,20200109,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,0.00,,,0.00,,0.00,,,,,,0.00,,,0.00,,,0.00,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brazil,BRA,Ceara,BR_CE,STATE_TOTAL,20200110,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,0.00,,,0.00,,0.00,,,,,,0.00,,,0.00,,,0.00,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brazil,BRA,Ceara,BR_CE,STATE_TOTAL,20200111,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,0.00,,,0.00,,0.00,,,,,,0.00,,,0.00,,,0.00,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brazil,BRA,Ceara,BR_CE,STATE_TOTAL,20200112,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,0.00,,,0.00,,0.00,,,,,,0.00,,,0.00,,,0.00,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
